title,actor,actress,genre,budget,revenue,imdb_score,success
Babadook,Essie Davis,Noah Wiseman,Drama,2000000,10300000,6.5,1
Mentes poderosas,Amandla Stenberg,Harris Dickinson,Acción,34000000,41142379,7.031,1
La gran revancha,Robert De Niro,Sylvester Stallone,Comedia,40000000,44907260,6.1,1
La familia Bloom,Naomi Watts,Andrew Lincoln,Drama,0,0,6.9,0
Yo Capitán,Seydou Sarr,Moustapha Fall,Aventura,13272819,0,7.8,0
咸湿西游记之猪八戒淫闹女儿国,Desconocido,Desconocido,Romance,0,0,4.9,0
Yo Capitán,Seydou Sarr,Moustapha Fall,Aventura,13272819,0,7.8,0
咸湿西游记之猪八戒淫闹女儿国,Desconocido,Desconocido,Romance,0,0,4.9,0
Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,岡咲美保,Makoto Furukawa,Animación,0,11426555,7.359,1
Aquellas Juergas Universitarias,Luke Wilson,Will Ferrell,Comedia,24000000,87100000,6.601,1
Demonic,Carly Pope,Nathalie Boltt,Drama,0,68581,4.9,1
Moonraker,Roger Moore,Lois Chiles,Acción,34000000,210308099,6.2,1
One Piece “3D2Y” Ace no Shi wo Koete! Luffy Nakama to no Chikai,Mayumi Tanaka,Kazuya Nakai,Animación,0,0,7.1,0
くノ一忍法帖II 聖少女の秘宝,Yumiko Itaya,水野美紀,Acción,0,0,7.0,0
Entrenador Carter,Samuel L. Jackson,Rob Brown,Drama,30000000,76669554,7.585,1
Polaroid,Kathryn Prescott,Tyler Young,Terror,0,0,6.0,0
El juego de Gerald,Carla Gugino,Bruce Greenwood,Terror,0,0,6.399,0
Paranormal Activity,Katie Featherston,Micah Sloat,Terror,215000,193355800,6.006,1
Regreso al futuro III,Michael J. Fox,Christopher Lloyd,Aventura,40000000,244527583,7.5,1
La secretaria privada de mi padre,Maria Rosaria Omaggio,Renzo Montagnani,Comedia,0,0,5.3,0
El aprendiz de tigre,Brandon Soo Hoo,Henry Golding,Animación,0,762183,6.9,1
Watchmen: Chapter I,Troy Baker,Adrienne Barbeau,Animación,0,0,7.7,0
扉を閉めた女教師,山岸あや花,Takeshi Yoshida,Romance,0,0,7.0,0
La serpiente verde,唐小喜,Fuzheng Zhang,Animación,0,87212911,8.2,1
Aguas oscuras,Mark Ruffalo,Anne Hathaway,Drama,20000000,13601384,7.5,0
El Ángel Enmascarado,Brett Granstaff,Lara Jean Chorostecki,Crimen,0,0,5.5,0
Saw III,Tobin Bell,Shawnee Smith,Terror,10000000,164876498,6.4,1
Los otros,Nicole Kidman,Alakina Mann,Terror,17000000,210000000,7.6,1
Sexo en Nueva York,Sarah Jessica Parker,Kim Cattrall,Comedia,65000000,418800000,6.6,1
Pocahontas,Irene Bedard,Mel Gibson,Aventura,55000000,346100000,6.924,1
Los milagros del cielo,Jennifer Garner,Kylie Rogers,Familia,16000000,74000000,7.4,1
Abierto hasta el amanecer,George Clooney,Quentin Tarantino,Terror,19000000,25800000,7.03,1
Tu mejor amigo: Un nuevo viaje,Marg Helgenberger,Betty Gilpin,Familia,16000000,78871079,8.065,1
In Search of Darkness: 1990-1994,Mike Flanagan,Clancy Brown,Documental,0,0,0.0,0
कन्ट्रोल,Ananya Panday,Vihaan Samat,Suspense,0,0,6.0,0
Blackhat: Amenaza en la red,Chris Hemsworth,湯唯,Crimen,70000000,17752940,5.5,0
Road Trip (Viaje de pirados),Breckin Meyer,Seann William Scott,Comedia,16000000,119800000,6.191,1
Three Wiser Men and a Boy,Paul Campbell,Tyler Hynes,Película de TV,3000000,0,6.0,0
Seúl a toda pastilla,유아인,고경표,Acción,0,0,6.5,0
Déjà Vu,Denzel Washington,Paula Patton,Acción,75000000,180557550,6.9,1
Pokémon: La película,松本梨香,大谷育江,Animación,30000000,163600000,6.9,1
金瓶雙艷,Peter Yang Kwan,Hu Chin,Romance,0,0,7.3,0
Los chicos del coro,Gérard Jugnot,François Berléand,Drama,0,0,7.726,0
Mr. Link. El origen perdido,Hugh Jackman,Zoe Saldaña,Familia,100000000,26565710,7.0,0
Joy,Bill Nighy,James Norton,Drama,0,0,6.0,0
Fiebre del ladrillo,David Kross,Frederick Lau,Comedia,0,0,6.6,0
Beautiful Boy: siempre serás mi hijo,Steve Carell,Timothée Chalamet,Drama,25000000,7700000,7.557,0
Este cuerpo me sienta de muerte,Vince Vaughn,Kathryn Newton,Comedia,5000000,15100000,6.6,1
El corazón del cazador,Bonko Khoza,Connie Ferguson,Acción,0,0,6.0,0
Palm Springs,Andy Samberg,Cristin Milioti,Comedia,5000000,164000,7.3,0
Van Damme's Inferno,Jean-Claude Van Damme,Pat Morita,Acción,15000000,0,6.1,0
Prince of Persia: Las arenas del tiempo,Jake Gyllenhaal,Gemma Arterton,Aventura,200000000,336365676,6.3,1
El vientre del mal,Lee Roy Kunz,Maria Vera Ratti,Terror,0,0,5.8,0
Prueba de fuego,Kirk Cameron,Erin Bethea,Drama,500000,33473297,7.663,1
Desde Rusia con amor,Sean Connery,Daniela Bianchi,Acción,2000000,78900000,7.063,1
El maquinista,Christian Bale,Jennifer Jason Leigh,Suspense,5000000,8203235,7.5,1
Passengers,Anne Hathaway,Patrick Wilson,Drama,25000000,2000000,6.11,0
Monday,Sebastian Stan,Denise Gough,Drama,0,0,6.6,0
El hijo,Hugh Jackman,Zen McGrath,Drama,0,3564844,6.7,1
Chernobyl 1986 (Chernobyl: Abyss),Данила Козловский,Оксана Акиньшина,Drama,9100000,6459306,6.268,0
Capitán América: El soldado de invierno,Chris Evans,Samuel L. Jackson,Acción,170000000,714766572,7.661,1
El retorno del Jedi,Mark Hamill,Harrison Ford,Aventura,32350000,572700000,7.897,1
Los Juegos del Hambre,Jennifer Lawrence,Josh Hutcherson,Ciencia ficción,75000000,694394724,7.211,1
Tropa de élite,Wagner Moura,André Ramiro,Drama,4000000,14759148,8.0,1
A.I. Inteligencia Artificial,Haley Joel Osment,Jude Law,Drama,100000000,235926552,7.044,1
Fantasía,Deems Taylor,Walt Disney,Animación,2280000,76411819,7.4,1
Grand Jeté,Sarah Grether,Emil von Schönfels,Drama,0,0,4.8,0
Rape Zombie 3: Apocalipsis final,Alice Ozawa,亜紗美,Terror,0,0,6.4,0
Navidad sangrienta,Imogen Poots,Aleyse Shannon,Terror,5000000,18529730,4.6,1
Mars Attacks!,Jack Nicholson,Glenn Close,Comedia,70000000,101371017,6.4,1
Layla,Bilal Hasna,Louis Greatorex,Drama,0,0,0.0,0
The Italian Job,Mark Wahlberg,Charlize Theron,Acción,60000000,176070171,6.8,1
Una Navidad de locos,Tim Allen,Jamie Lee Curtis,Comedia,60000000,0,6.1,0
마담 뺑덕,정우성,이솜,Suspense,0,0,6.3,0
Moonlight,Trevante Rhodes,André Holland,Drama,4000000,65046687,7.4,1
Spiral: Saw,Chris Rock,Samuel L. Jackson,Terror,20000000,40618920,5.965,1
Ice Road,Liam Neeson,Marcus Thomas,Acción,0,7502846,6.8,1
초대녀 2,Lee Eun-mi,Ahn So-hee,Drama,0,0,2.4,0
American Pie presenta: El libro del amor,Bug Hall,Brandon Hardesty,Comedia,8000000,5021219,5.255,0
Upgrade (Ilimitado),Logan Marshall-Green,Betty Gabriel,Acción,5000000,16706680,7.497,1
Hancock,Will Smith,Charlize Theron,Fantasía,150000000,629400000,6.348,1
Joseph: Rey de los Sueños,Ben Affleck,Mark Hamill,Familia,0,0,6.8,0
Animales nocturnos,Amy Adams,Jake Gyllenhaal,Drama,22500000,29300000,7.4,1
Dos madres perfectas,Naomi Watts,Robin Wright,Drama,16000000,1600000,6.1,0
Valor de ley,Jeff Bridges,Hailee Steinfeld,Drama,38000000,252300000,7.306,1
V/H/S/85,Alex Galick,Anna Sundberg,Terror,0,0,5.7,0
La brújula dorada,Nicole Kidman,Daniel Craig,Aventura,180000000,372200000,6.068,1
Polizón,Anna Kendrick,Toni Collette,Ciencia ficción,10000000,0,6.0,0
Enredados para siempre,Mandy Moore,Zachary Levi,Animación,0,0,7.1,0
Doble impacto,Jean-Claude Van Damme,Geoffrey Lewis,Suspense,15000000,30102717,6.14,1
Secretary,James Spader,Maggie Gyllenhaal,Comedia,4000000,9300000,6.8,1
Kubo y las dos cuerdas mágicas,Art Parkinson,Charlize Theron,Animación,60000000,76249438,7.6,1
Los 4 fantásticos y Silver Surfer,Ioan Gruffudd,Jessica Alba,Ciencia ficción,130000000,301913131,5.609,1
Spirit: Indomable,Isabela Merced,Julianne Moore,Animación,30000000,17635215,7.3,0
Blancanieves y la leyenda del cazador,Kristen Stewart,Chris Hemsworth,Aventura,170000000,396600000,6.0,1
새엄마의 욕망,Lee Soo,Tae Hee,Drama,0,0,6.5,0
Un ladrón romántico,Birkan Sokullu,Esra Bilgiç,Romance,0,0,6.415,0
The Seven Deadly Sins: El rencor de Edimburgo - Parte 2,Ayumu Murase,Koki Uchiyama,Acción,0,0,7.15,0
Paddington 2,Ben Whishaw,Sally Hawkins,Aventura,40000000,227300000,7.5,1
La posesión,Isabelle Adjani,Sam Neill,Terror,2400000,1200000,7.3,0
La noche de su vida,Hayden Panettiere,Paul Rust,Comedia,18000000,15300000,6.0,0
Nunca juegues con extraños,Paul Walker,Steve Zahn,Misterio,23000000,36642838,6.5,1
Rocky III,Sylvester Stallone,Talia Shire,Drama,17000000,270000000,6.9,1
El Extraño,곽도원,황정민,Terror,10951000,49851770,7.3,1
Michael Clayton,George Clooney,Tom Wilkinson,Drama,25000000,92991835,6.8,1
El diario de Bridget Jones,Renée Zellweger,Colin Firth,Comedia,25000000,281929795,6.751,1
Irreversible,Monica Bellucci,Vincent Cassel,Drama,3500000,6500000,7.2,1
Vecinos invasores,Bruce Willis,Garry Shandling,Familia,80000000,343397247,6.6,1
Susurros del corazón,本名陽子,高橋一生,Animación,0,0,7.9,0
Cuenta conmigo,Wil Wheaton,River Phoenix,Crimen,8000000,52300000,7.856,1
El especialista (Ride On),Jackie Chan,劉浩存,Acción,0,36232675,7.368,1
La cosa (The Thing),Mary Elizabeth Winstead,Joel Edgerton,Terror,35000000,31505287,6.2,0
GoldenEye,Pierce Brosnan,Sean Bean,Aventura,60000000,352194034,6.9,1
Rocky II,Sylvester Stallone,Talia Shire,Drama,7000000,85200000,7.3,1
Paul,Simon Pegg,Nick Frost,Aventura,40000000,98000000,6.724,1
Dragon Ball Z: El regreso de Broly,Masako Nozawa,Mayumi Tanaka,Animación,0,24200000,6.7,1
Lilo y Stitch,Maia Kealoha,Chris Sanders,Familia,0,0,0.0,0
Bros: Más que amigos,Billy Eichner,Luke Macfarlane,Comedia,22000000,14800000,6.8,0
V de Vendetta,Natalie Portman,Hugo Weaving,Acción,54000000,132511035,7.9,1
Los pitufos,Hank Azaria,Neil Patrick Harris,Animación,110000000,563749323,5.769,1
Una historia del Bronx,Robert De Niro,Chazz Palminteri,Drama,22000000,17287898,7.863,0
सूर्यवंशी,Akshay Kumar,Katrina Kaif,Acción,13000000,35000000,5.8,1
Role Play,Kaley Cuoco,David Oyelowo,Acción,0,0,6.0,0
Hypnotic,Ben Affleck,Alice Braga,Misterio,70000000,16014123,6.2,0
Berserk. La edad de oro I: El huevo del rey conquistador,岩永洋昭,Takahiro Sakurai,Animación,0,0,7.228,0
Tenías que ser tú,Amy Adams,Matthew Goode,Romance,19000000,32686500,6.9,1
Bros: Más que amigos,Billy Eichner,Luke Macfarlane,Comedia,22000000,14800000,6.8,0
En tercera persona,Liam Neeson,Mila Kunis,Drama,28000000,1749201,5.9,0
V de Vendetta,Natalie Portman,Hugo Weaving,Acción,54000000,132511035,7.9,1
Los pitufos,Hank Azaria,Neil Patrick Harris,Animación,110000000,563749323,5.769,1
Una historia del Bronx,Robert De Niro,Chazz Palminteri,Drama,22000000,17287898,7.863,0
सूर्यवंशी,Akshay Kumar,Katrina Kaif,Acción,13000000,35000000,5.8,1
Role Play,Kaley Cuoco,David Oyelowo,Acción,0,0,6.0,0
Hypnotic,Ben Affleck,Alice Braga,Misterio,70000000,16014123,6.2,0
Berserk. La edad de oro I: El huevo del rey conquistador,岩永洋昭,Takahiro Sakurai,Animación,0,0,7.228,0
Tenías que ser tú,Amy Adams,Matthew Goode,Romance,19000000,32686500,6.9,1
Silencio de hielo,Ulrich Thomsen,Wotan Wilke Möhring,Crimen,0,0,6.6,0
Prácticamente magia,Sandra Bullock,Nicole Kidman,Romance,75000000,46733235,6.77,0
Jeepers Creepers 3,Stan Shaw,Gabrielle Haugh,Terror,6200000,4017852,4.927,0
Robin Hood,Brian Bedford,Phil Harris,Animación,5000000,33000000,7.298,1
Tombstone: La leyenda de Wyatt Earp,Kurt Russell,Val Kilmer,Western,25000000,56500000,7.597,1
Inferno,Tom Hanks,Felicity Jones,Misterio,75000000,220000000,6.075,1
Mad Max 2: El guerrero de la carretera,Mel Gibson,Bruce Spence,Aventura,2000000,24600832,7.395,1
Y tu mamá también,Diego Luna,Gael García Bernal,Drama,5000000,33600000,7.4,1
సలార్: పార్ట్‌ 1 – సీజ్‌ఫైర్‌,Prabhas,Prithviraj Sukumaran,Acción,34000000,87229100,6.9,1
Ex-Husbands,Griffin Dunne,Rosanna Arquette,Comedia,0,0,5.7,0
Frozen: Una aventura de Olaf,Josh Gad,Kristen Bell,Animación,0,0,6.5,0
El paramédico,Enrico Montesano,Edwige Fenech,Comedia,0,0,4.3,0
Dance Movie: Despatarre en la pista,Shoshana Bush,Damon Wayans Jr.,Música,25000000,31439140,4.826,1
Un papá genial,Adam Sandler,Joey Lauren Adams,Comedia,34200000,234801895,6.482,1
Licencia para matar,Timothy Dalton,Carey Lowell,Aventura,32000000,156167015,6.4,1
Asteroid City,Jason Schwartzman,Scarlett Johansson,Comedia,25000000,47281670,6.5,1
La gran evasión,Steve McQueen,James Garner,Aventura,4000000,11700000,7.948,1
Time Trap,Andrew Wilson,Cassidy Gifford,Ciencia ficción,0,0,6.248,0
Los Viajeros,Matteo Schiavone,Fabio Bizzarro,Fantasía,0,0,6.2,0
Chotto Kawaii Iron Maiden,木嶋のりこ,Haruna Yoshizumi,Drama,0,0,5.2,0
Transformers: Beginnings,Peter Cullen,Frank Welker,Animación,0,0,6.9,0
El esmoquin,Jackie Chan,Jennifer Love Hewitt,Suspense,60000000,104400000,5.7,1
Snatch. Cerdos y diamantes,Brad Pitt,Jason Statham,Crimen,10000000,83600000,7.811,1
El Atraco,Olaf Lubaszenko,Jędrzej Hycnar,Crimen,0,0,6.6,0
Babygirl,Nicole Kidman,Harris Dickinson,Drama,0,0,0.0,0
Dentro del laberinto,David Bowie,Jennifer Connelly,Aventura,25000000,12729917,7.3,0
The Babysitter: Killer Queen,Judah Lewis,Samara Weaving,Comedia,0,0,6.3,0
The Radleys,Damian Lewis,Kelly Macdonald,Comedia,0,0,5.0,0
Siempre el mismo día,Anne Hathaway,Jim Sturgess,Drama,15000000,59400000,7.4,1
Mientras duermes,Luis Tosar,Marta Etura,Suspense,5000000,8791590,7.1,1
Turno de día,Jamie Foxx,Dave Franco,Acción,0,0,6.8,0
Antebellum,Janelle Monáe,Eric Lange,Terror,15000000,7060384,6.241,0
The Doorman,Ruby Rose,Jean Reno,Acción,0,307873,5.8,1
Los cazafantasmas II,Bill Murray,Dan Aykroyd,Comedia,37000000,215394738,6.574,1
Esta abuela es un peligro 2,Martin Lawrence,Marisol Nichols,Comedia,40000000,138300000,5.8,1
Wonder,Jacob Tremblay,Julia Roberts,Drama,20000000,315025930,8.1,1
El silencio de las palabras,Phoebe-Rae Taylor,Jennifer Aniston,Drama,0,0,7.607,0
Lawrence de Arabia,Peter O'Toole,Alec Guinness,Aventura,15000000,69995385,8.0,1
Loca academia de policía 3: De vuelta a la escuela,Steve Guttenberg,Bubba Smith,Comedia,12000000,107600000,5.803,1
Astérix y Obélix: Misión Cleopatra,Christian Clavier,Gérard Depardieu,Familia,58500000,128027976,7.388,1
En campaña todo vale,Will Ferrell,Zach Galifianakis,Comedia,95000000,104907746,5.826,1
Con la marea,Frances Fisher,Clayne Crawford,Suspense,0,0,6.958,0
Sing Street,Ferdia Walsh-Peelo,Lucy Boynton,Romance,4000000,13624522,7.87,1
Un Viaje Al Corazón,Omar Chaparro,Will Rothhaar,Drama,0,0,6.8,0
El rey de Zamunda,Eddie Murphy,Arsenio Hall,Comedia,60000000,0,6.4,0
Legión,Paul Bettany,Dennis Quaid,Terror,26000000,67900000,5.876,1
De amor y monstruos,Dylan O'Brien,Jessica Henwick,Comedia,30000000,1122066,7.309,0
Joy: El nombre del éxito,Jennifer Lawrence,Robert De Niro,Drama,60000000,101134059,6.537,1
El rey mono,Jimmy O. Yang,Bowen Yang,Animación,0,0,6.6,0
Gonjiam: hospital maldito,위하준,박지현,Terror,0,21041950,7.283,1
Peter Rabbit 2: A la fuga,James Corden,Rose Byrne,Familia,45000000,153000000,7.108,1
El secreto de sus ojos,Ricardo Darín,Soledad Villamil,Misterio,2000000,33965843,7.999,1
El señor de la guerra,Nicolas Cage,Bridget Moynahan,Crimen,50000000,72600000,7.3,1
Oldboy,Josh Brolin,Elizabeth Olsen,Drama,30000000,5200000,5.933,0
El lago azul,Brooke Shields,Christopher Atkins,Romance,4500000,58853106,6.2,1
Atrevida – La pasión no tiene reglas,Анастасия Резник,Александр Петров,Drama,0,0,6.2,0
Cicatrices del alma,Nora Salinas,Rodrigo Abed,Drama,0,0,7.483,0
La jungla 4.0,Bruce Willis,Justin Long,Acción,110000000,383531464,6.625,1
El código Da Vinci,Tom Hanks,Audrey Tautou,Suspense,125000000,767800000,6.7,1
Dos tontos todavía más tontos,Jim Carrey,Jeff Daniels,Comedia,40000000,169837010,5.6,1
Scooby-Doo,Freddie Prinze Jr.,Sarah Michelle Gellar,Misterio,84000000,275650703,6.087,1
La princesa,Joey King,Dominic Cooper,Acción,0,0,6.8,0
Zombi,David Emge,Ken Foree,Terror,650000,55000000,7.496,1
La noche que volvimos a casa,Brian Austin Green,Tim Abell,Western,0,0,6.1,0
El silencio de un hombre (El samurái),Alain Delon,François Périer,Crimen,0,215245,7.773,1
Popular,Andrew Garfield,Maya Hawke,Comedia,5000000,0,6.367,0
Amor a quemarropa,Christian Slater,Patricia Arquette,Acción,12500000,12600000,7.5,1
THE FIRST SLAM DUNK,仲村宗悟,Jun Kasama,Animación,0,258000000,7.83,1
Las ventajas de ser un marginado,Logan Lerman,Emma Watson,Drama,13000000,33384127,7.795,1
Reign of Chaos,Rebecca Finch,Ray Whelan,Acción,10000,100,5.6,0
Sin City: Una dama por la que matar,Jessica Alba,Bruce Willis,Crimen,65000000,39400000,6.382,0
Noche en el museo,Ben Stiller,Carla Gugino,Acción,110000000,574480841,6.584,1
Familia al instante,Mark Wahlberg,Rose Byrne,Comedia,48000000,121000000,7.5,1
Call Boy,松坂桃李,真飛聖,Drama,0,0,6.348,0
Amenaza explosiva,조우진,이재인,Acción,0,0,7.6,0
Plan de escape 2: Hades,Sylvester Stallone,Dave Bautista,Acción,20000000,17592626,5.2,0
El diablo metió la mano,Devon Sawa,Seth Green,Comedia,25000000,4152230,6.167,0
The Farewell,Awkwafina,Zhao Shuzhen,Comedia,250300,23076657,7.426,1
Alien vs. Predator,Sanaa Lathan,Lance Henriksen,Aventura,70000000,177427090,5.924,1
Men in Black: International,Chris Hemsworth,Tessa Thompson,Comedia,110000000,253890701,5.914,1
"Rudolph, el reno de la nariz roja",Burl Ives,Billie Mae Richards,Animación,0,0,7.379,0
Flecha Rota,James Stewart,Jeff Chandler,Western,0,3600000,6.7,1
Inocencia interrumpida,Winona Ryder,Angelina Jolie,Drama,40000000,48350205,7.6,1
Girl Haunts Boy,Michael Cimino,Peyton List,Fantasía,0,0,6.7,0
Riddick,Vin Diesel,Matt Nable,Ciencia ficción,38000000,98337295,6.3,1
El gran halcón,Bruce Willis,Danny Aiello,Acción,65000000,17218080,5.7,0
Emmanuelle,Sylvia Kristel,Alain Cuny,Drama,500000,20200000,5.969,1
Death Race 2 (La carrera de la muerte: El origen),Luke Goss,Lauren Cohan,Acción,7000000,0,5.828,0
Por fin solo en casa,Ellie Kemper,Rob Delaney,Comedia,15000000,0,4.9,0
스와핑 하던 날,Joo Ye-bin,Baek Se-ri,Romance,0,0,4.8,0
Esta abuela es mi padre,Martin Lawrence,Brandon T. Jackson,Crimen,32000000,83600000,5.5,1
Único testigo,Harrison Ford,Kelly McGillis,Crimen,12000000,68700000,7.097,1
Ranma ½ Nihao Mi Concubina,Kappei Yamaguchi,Megumi Hayashibara,Acción,0,0,8.104,0
Ataque a los Titanes 2: El fin del mundo,三浦春馬,水原希子,Terror,0,15187789,6.1,1
Abracadaver,Alberto Estrella,Denisse Corona,Comedia,0,0,4.3,0
El extranjero,Pierce Brosnan,Jackie Chan,Acción,35000000,145374099,6.966,1
Piraña 2 (Piraña 3DD),Danielle Panabaker,Matt Bush,Terror,5000000,8493728,4.326,1
El exorcismo de Emily Rose,Laura Linney,Tom Wilkinson,Crimen,19000000,145166804,6.594,1
La piscina,Wyatt Russell,Kerry Condon,Terror,15000000,54768317,5.627,1
Noche de juegos,Jason Bateman,Rachel McAdams,Misterio,37000000,117501013,6.853,1
Me llaman Radio,Cuba Gooding Jr.,Ed Harris,Drama,35000000,53293628,7.244,1
La sonrisa de Mona Lisa,Julia Roberts,Kirsten Dunst,Drama,65000000,141337989,6.9,1
Hulk,Eric Bana,Jennifer Connelly,Ciencia ficción,137000000,245360480,5.6,1
Las aventuras de Sharkboy y Lavagirl,Taylor Lautner,Taylor Dooley,Aventura,50000000,72000000,5.2,1
El Looney Cuento de Navidad,Joe Alaskey,Bob Bergen,Animación,0,0,7.2,0
En el punto de mira,Dennis Quaid,Matthew Fox,Drama,40000000,152039882,6.399,1
El lado bueno de las cosas,Bradley Cooper,Jennifer Lawrence,Drama,21000000,236412453,7.1,1
El menú,Anya Taylor-Joy,Ralph Fiennes,Comedia,35000000,79628200,7.182,1
28 semanas después,Robert Carlyle,Rose Byrne,Terror,15000000,65100000,6.6,1
Dredd,Karl Urban,Olivia Thirlby,Acción,50000000,41037742,6.835,0
28 semanas después,Robert Carlyle,Rose Byrne,Terror,15000000,65100000,6.6,1
Dredd,Karl Urban,Olivia Thirlby,Acción,50000000,41037742,6.835,0
달콤한섹스,Lee Chae-dam,Sin Seong-hoon,Romance,0,0,6.1,0
"Expiación, más allá de la pasión",James McAvoy,Keira Knightley,Drama,30000000,131016624,7.7,1
Transporter Legacy,Ed Skrein,Ray Stevenson,Acción,25000000,72629670,5.524,1
Érase una vez Deadpool,Ryan Reynolds,Josh Brolin,Comedia,110000000,51349833,7.099,0
Star Trek: En la oscuridad,Chris Pine,Zachary Quinto,Acción,190000000,467381584,7.327,1
¡Este cuerpo no es el mío!,Rob Schneider,Anna Faris,Comedia,0,54639553,6.4,1
El justiciero,Bruce Willis,Vincent D'Onofrio,Acción,30000000,34017028,6.2,1
Implacable,Dermot Mulroney,Jeff Fahey,Acción,0,0,6.7,0
"Clifford, el gran perro rojo",Darby Camp,Jack Whitehall,Familia,64000000,107347356,7.2,1
Los ángeles de Charlie: Al límite,Cameron Diaz,Drew Barrymore,Acción,120000000,259200000,5.5,1
Jurassic Park (Parque Jurásico),Sam Neill,Laura Dern,Aventura,63000000,920100000,7.951,1
El gato,Mike Myers,Dakota Fanning,Comedia,109000000,133800000,5.3,1
El tesoro del Amazonas,Dwayne Johnson,Seann William Scott,Aventura,85000000,80900000,6.5,0
Huesera,Natalia Solián,Alfonso Dosal,Terror,0,0,5.825,0
Speed: Máxima potencia,Keanu Reeves,Dennis Hopper,Acción,30000000,350448145,7.141,1
Noche de Bodas,Osvaldo Benavides,Ludwika Paleta,Comedia,0,0,7.281,0
Un canguro superduro,Vin Diesel,Lauren Graham,Comedia,56000000,198636868,6.1,1
Dogville,Nicole Kidman,Paul Bettany,Crimen,10000000,16690617,7.8,1
Un lugar donde rezar,Karen Abercrombie,Priscilla C. Shirer,Drama,3000000,73267874,7.833,1
El discurso del rey,Colin Firth,Geoffrey Rush,Drama,15000000,414211549,7.742,1
Constantine: La Casa de los secretos,Matt Ryan,Ray Chase,Animación,0,0,6.8,0
El honor de los gladiadores,Stephan Luca,Tanja Wenzel,Desconocido,0,0,6.3,0
僕のヒーローアカデミア ～オールマイト：ライジング～,Kenta Miyake,Mie Sonozaki,Animación,0,0,6.2,0
