title,actor,actress,genre,budget,revenue,imdb_score,success
Un pez llamado Wanda,John Cleese,Jamie Lee Curtis,Comedia,7500000,188593712,7.203,1
Misión posible,김영광,이선빈,Comedia,0,0,7.506,0
Michael Clayton,George Clooney,Tilda Swinton,Drama,25000000,92991835,6.779,1
Disaster Movie,Matt Lanter,Vanessa Lachey,Comedia,25000000,34816824,3.2,1
Más allá del amor,Alex Pettyfer,Gabriella Wilde,Drama,20000000,34100000,6.9,1
La fórmula ganadora de Jerry y Marge,Bryan Cranston,Annette Bening,Comedia,0,0,7.4,0
Herida abierta,Steven Seagal,Jill Hennessy,Acción,33000000,79958599,5.8,1
El último unicornio,Alan Arkin,Mia Farrow,Fantasía,0,6455530,7.1,0
La chica danesa,Eddie Redmayne,Alicia Vikander,Drama,15000000,64200000,7.574,1
El bazar de las sorpresas,James Stewart,Margaret Sullavan,Comedia,0,0,8.1,0
La patrulla al rescate,David López,Anya Cooke,Animación,0,1792816,7.1,0
La vuelta al mundo en 80 días,Jackie Chan,Cécile de France,Acción,110000000,72178895,5.9,0
Dos pájaros a tiro,Mel Gibson,Goldie Hawn,Acción,20000000,138697012,6.222,1
V/H/S/2,Lawrence Michael Levine,Kelsy Abbott,Terror,0,21833,6.212,0
Sin rastro,Thomas Jane,Anne Heche,Suspense,0,0,6.063,0
Pasión por el triunfo,D. B. Sweeney,Moira Kelly,Romance,0,25105517,7.209,0
Hombre,Desconocido,Desconocido,Drama,0,0,3.8,0
Infiltrado en el KKKlan,John David Washington,Laura Harrier,Crimen,15000000,93411426,7.504,1
Le seguían llamando Trinidad,Terence Hill,Yanti Somer,Comedia,0,2100000,7.4,0
One Piece: Strong World,Kazuya Nakai,Mayumi Tanaka,Animación,0,53000000,7.5,0
No sin mi hija,Alfred Molina,Sally Field,Drama,0,14789113,6.635,0
Historias de San Valentín,Bradley Cooper,Julia Roberts,Comedia,52000000,216500000,5.919,1
Barbie: Mariposa y sus amigas las hadas,Alessandro Juliani,Chiara Zanni,Animación,0,0,6.777,0
One Piece: Aventura en Nevlandia,Kazuya Nakai,Mayumi Tanaka,Acción,0,0,7.7,0
La barbería,Ice Cube,Eve,Comedia,12000000,77063924,6.37,1
Canon: Fidelidad Al Limite,Plutarco Haza,Mariana Seoane,Drama,0,0,6.506,0
Expediente X: Enfréntate al futuro,David Duchovny,Gillian Anderson,Misterio,66000000,189198313,6.879,1
La leyenda del hombre lobo,Chase Ellison,Victoria Justice,Familia,0,0,6.432,0
Oxígeno,Mathieu Amalric,Mélanie Laurent,Ciencia ficción,0,0,6.614,0
El justiciero de la ciudad,Charles Bronson,Hope Lange,Crimen,3000000,76600000,6.9,1
SS Experiment Love Camp,Mircha Carven,Paola Corazzi,Terror,0,0,5.664,0
Io sono la fine del mondo,Giorgio Colangeli,Matilde Piana,Comedia,0,0,5.482,0
El guateque,Peter Sellers,Claudine Longet,Comedia,1500000,2900000,7.272,1
La ladrona de libros,Geoffrey Rush,Sophie Nélisse,Drama,0,76586316,7.49,0
Astérix y la residencia de los dioses,Roger Carel,Géraldine Nakache,Animación,30000000,51379470,6.8,1
Ip Man,Donnie Yen,Lynn Hung,Drama,11700000,22100000,7.759,1
Vicky Cristina Barcelona,Javier Bardem,Scarlett Johansson,Drama,15000000,96409830,6.8,1
Tokyo Godfathers,梅垣義明,岡本綾,Animación,0,148355,7.908,0
Los abrazos rotos,Lluís Homar,Penélope Cruz,Drama,18000000,30991660,7.147,1
G-Force: Licencia para espiar,Sam Rockwell,Penélope Cruz,Animación,150000000,292817841,5.4,1
Suavemente me mata,Joseph Fiennes,Heather Graham,Suspense,25000000,7775138,5.5,0
Ultimátum a la Tierra,Michael Rennie,Patricia Neal,Ciencia ficción,995000,1850000,7.448,1
Cielo rojo,Thomas Schubert,Paula Beer,Drama,0,2147526,6.9,0
El mundo de los perdidos,Will Ferrell,Anna Friel,Aventura,100000000,68688831,5.427,0
Shoot 'Em Up (En el punto de mira),Clive Owen,Monica Bellucci,Acción,39000000,26800000,6.5,0
Una vida por delante,Robert Redford,Jennifer Lopez,Drama,30000000,18618284,6.824,0
La Bicyclette et le Vélo,Desconocido,Desconocido,Animación,0,0,0.0,0
Re-Animator,Jeffrey Combs,Barbara Crampton,Ciencia ficción,900000,2023414,7.0,1
Sin movimientos bruscos,Don Cheadle,Amy Seimetz,Crimen,0,0,6.4,0
Ranma ½: El equipo de Ranma contra el legendario fénix,Kappei Yamaguchi,Megumi Hayashibara,Animación,0,0,7.743,0
Cuando el destino nos alcance,Charlton Heston,Leigh Taylor-Young,Ciencia ficción,0,3600000,6.9,0
Thunderbolts*,Sebastian Stan,Florence Pugh,Acción,0,0,0.0,0
Star Trek: La película,William Shatner,Nichelle Nichols,Ciencia ficción,45000000,139346243,6.5,1
Bros: Más que amigos,Billy Eichner,Ts Madison,Comedia,22000000,14800000,6.7,0
Más allá de la Luna,Ken Jeong,Cathy Ang,Animación,0,0,7.2,0
Límite: 48 horas,Nick Nolte,Annette O'Toole,Suspense,12000000,78868508,6.695,1
La historia interminable III: Las aventuras de Bastian,Jason James Richter,Melody Kay,Fantasía,17000000,0,4.4,0
La Navidad de Charlie Brown,Peter Robbins,Tracy Stratford,Animación,96000,0,7.689,0
El tambor de hojalata,Mario Adorf,Angela Winkler,Drama,3000000,17000000,6.946,1
El poder del talismán,Jackie Chan,Claire Forlani,Suspense,38000000,34300000,5.6,0
Senderos de gloria,Kirk Douglas,Christiane Kubrick,Bélica,935000,1200000,8.262,1
Keepers: El misterio del faro,Gerard Butler,Emma King,Suspense,0,0,5.729,0
La duda de Darwin,Paul Bettany,Jennifer Connelly,Drama,0,0,6.5,0
La batalla de Midway,Charlton Heston,Christina Kokubo,Acción,4000000,100000000,6.6,1
La villana,신하균,김옥빈,Acción,125000,8737458,6.9,1
El escándalo,John Lithgow,Charlize Theron,Drama,32000000,61404394,6.797,1
Scooby Doo Un verano espeluznante,Frank Welker,Mindy Cohn,Animación,0,0,7.8,0
Amityville II: La posesión,James Olson,Rutanya Alda,Terror,5000000,12534817,5.665,1
Faster Than Light: the Dream of Interstellar Flight,Sean Bean,Desconocido,Documental,0,0,6.0,0
Inside Man: Most Wanted,Aml Ameen,Rhea Seehorn,Acción,0,0,6.5,0
Cuestión de sangre,Matt Damon,Camille Cottin,Drama,20000000,19754272,6.6,0
Grupo salvaje,William Holden,Sonia Amelio,Western,6244087,638641,7.6,0
"Harriet, en busca de la libertad",Leslie Odom Jr.,Cynthia Erivo,Drama,17000000,0,7.317,0
Fabricated City,지창욱,심은경,Acción,0,0,7.642,0
Las aventuras de Sammy 2,Carter Hastings,Kaitlyn Maher,Aventura,0,0,5.8,0
Muchas mas hormigas entre las piernas,Axel Stein,Cosima Henman,Comedia,0,0,5.77,0
The System,Tyrese Gibson,Laura Aleman,Acción,0,0,7.0,0
Critters 3,John Calvin,Aimee Brooks,Comedia,0,0,5.3,0
Pantasya ni Tami,Ali Asistio,Azi Acosta,Drama,0,0,1.0,0
Fahrenheit 451,Michael B. Jordan,Sofia Boutella,Drama,0,0,5.4,0
Nunca digas nunca jamás,Sean Connery,Barbara Carrera,Aventura,36000000,160000000,6.053,1
El rito,Anthony Hopkins,Alice Braga,Drama,37000000,96047633,6.109,1
El reino del anillo,Benno Fürmann,Alicia Witt,Acción,23000000,0,6.2,0
Colegialas perversas - Report de colegialas nº 4,Walter Feuchtenberg,Puppa Armbruster,Comedia,0,0,4.8,0
Mayor Payne,Damon Wayans,Karyn Parsons,Aventura,0,30112050,6.366,0
Fiesta de empresa,Jason Bateman,Olivia Munn,Comedia,45000000,114500000,5.7,1
La gran juerga,Bourvil,Marie Dubois,Comedia,0,0,7.9,0
El amor está en el agua,片寄涼太,川栄 李奈,Animación,0,0,7.595,0
Noche de Bodas,Osvaldo Benavides,Ludwika Paleta,Comedia,0,0,7.3,0
Freaks,Emile Hirsch,Grace Park,Ciencia ficción,2000,368410,6.75,1
Wicker Man,Nicolas Cage,Ellen Burstyn,Terror,40000000,38805380,4.3,0
Safari sangriento,Peter Weller,Bridget Moynahan,Aventura,0,3643652,5.8,0
El topo,Gary Oldman,Kathy Burke,Drama,30000000,80600000,6.623,1
Iron Sky,Christopher Kirby,Julia Dietze,Acción,7500000,10109659,5.7,1
Tom y Jerry: la película,Richard Kind,Dana Hill,Animación,3500000,3600000,6.3,1
Crímenes del futuro,Viggo Mortensen,Léa Seydoux,Ciencia ficción,27000000,4551565,6.1,0
Jóvenes titanes: El contrato de Judas,Stuart Allan,Taissa Farmiga,Ciencia ficción,0,0,7.373,0
Popeye,Robin Williams,Shelley Duvall,Acción,20000000,49823037,5.5,1
F1,Brad Pitt,Kerry Condon,Acción,0,0,0.0,0
La caída del Imperio Romano,Stephen Boyd,Sophia Loren,Drama,19000000,4750000,6.5,0
Los Billetes De Lotería Perdidos,วงศ์รวี นทีธร,Phantira Pipityakorn,Crimen,0,0,6.7,0
Una Cenicienta moderna 3: Érase una vez una canción,Freddie Stroma,Lucy Hale,Comedia,0,0,6.375,0
O Sétimo Rebelde,Gloria Groove,Anahí,Documental,0,0,0.0,0
Resucitado,Joseph Fiennes,María Botto,Acción,20000000,46100000,6.2,1
Halloween 4: El regreso de Michael Myers,Donald Pleasence,Ellie Cornell,Terror,5000000,17768757,6.2,1
Jorge el curioso,Will Ferrell,Drew Barrymore,Aventura,50000000,69834815,6.4,1
El diario de Greg 3: Días de perros,Zachary Gordon,Peyton List,Comedia,22000000,76196538,6.3,1
Viaje al centro de la Tierra,James Mason,Arlene Dahl,Aventura,3440000,10000000,6.924,1
Gigante,Rock Hudson,Elizabeth Taylor,Drama,5400000,32855818,7.6,1
El aparcacoches,Eugenio Derbez,Samara Weaving,Comedia,0,0,7.5,0
Made in Abyss 3: Amanecer del alma profunda,Toshiyuki Morikawa,Miyu Tomita,Animación,0,4971635,7.786,0
La mujer de mi hermano,Manolo Cardona,Bárbara Mori,Romance,0,0,6.3,0
Miss Bala,Ismael Cruz Cordova,Gina Rodriguez,Acción,15000000,15200000,6.357,1
El control de la venganza,송승헌,舒淇,Acción,0,810243,6.9,0
El médico,Tom Payne,Emma Catherine Rigby,Aventura,36000000,57300000,7.3,1
Siklo,Vince Rillon,Christine Bermas,Drama,0,0,5.4,0
Dos vidas en un instante,John Hannah,Gwyneth Paltrow,Comedia,6000000,58809149,6.6,1
Paradise,Kostja Ullmann,Corinna Kirchhoff,Ciencia ficción,0,0,6.534,0
엄마의 유혹,Lee Kang-woo,Lee Eun-mi,Romance,0,0,4.0,0
La vieja guardia 2,Matthias Schoenaerts,Charlize Theron,Acción,0,0,0.0,0
El secreto de la calabaza mágica,Chen Pei-Si,He Qing,Drama,0,0,7.4,0
Año uno,Jack Black,Juno Temple,Comedia,60000000,62357900,4.961,1
Tiernas primas,Thierry Tevini,Anja Schüte,Drama,0,0,5.9,0
Las vacaciones europeas de una chiflada familia americana,Chevy Chase,Beverly D'Angelo,Aventura,17000000,49400000,6.2,1
Memoria letal,Samuel L. Jackson,Geena Davis,Crimen,65000000,89500000,6.589,1
내 학생의 엄마 3,상우,Ga Bin,Romance,0,0,4.0,0
Skylines,Alexander Siddig,Lindsey Morgan,Ciencia ficción,70000000,170581,5.584,0
"Patricia, Una Pasion Escondida",Gabriel Porras,Fabiola Campomanes,Drama,0,0,5.9,0
El jorobado de Notre Dame,Anthony Quinn,Gina Lollobrigida,Drama,1000000,0,6.7,0
富美子の足,淵上泰史,片山萌美,Drama,0,0,4.0,0
Padre no hay más que uno,Santiago Segura,Toni Acosta,Comedia,3400000,15894372,7.7,1
Nickel Boys,Ethan Herisse,Aunjanue Ellis-Taylor,Drama,23200000,1149816,7.773,0
Rape Zombie: Lust of the Dead 5,貴山侑哉,めぐり,Terror,0,0,7.318,0
Ong Bak 3: La Batalla Final,Tony Jaa,Primrata Dej-Udom,Acción,0,2340363,6.0,0
Fievel y el nuevo mundo,Phillip Glasser,Erica Yohn,Animación,9000000,84542002,6.7,1
El primer caballero,Sean Connery,Julia Ormond,Acción,55000000,127600435,6.1,1
La aventura del Poseidón,Gene Hackman,Carol Lynley,Aventura,5000000,84563118,7.1,1
Una cuestión de género,Armie Hammer,Felicity Jones,Drama,20000000,38755968,7.386,1
Veneno en la Piel,Cary Elwes,Alicia Silverstone,Suspense,6000000,13609396,6.618,1
Tatami,Ash Goldeh,Arienne Mandi,Suspense,0,1750678,7.8,0
Puedo escuchar el mar,Nobuo Tobita,天野由梨,Animación,0,0,6.394,0
Leyenda urbana 2,Matthew Davis,Jennifer Morrison,Terror,14000000,38574362,4.8,1
Henry Danger: El peligro comienza,Jace Norman,Riele Downs,Comedia,0,0,0.0,0
El presidente y Miss Wade,Michael Douglas,Annette Bening,Comedia,62000000,107879496,6.533,1
Presunto inocente,Harrison Ford,Bonnie Bedelia,Misterio,22000000,221303188,6.788,1
"Buenas noches, mamá",Elias Schwarz,Susanne Wuest,Terror,0,2193474,6.7,0
Megalodon,Michael Madsen,Paulina Nguyen,Acción,130178,5303,5.5,0
Ultimátum a la Tierra,Michael Rennie,Patricia Neal,Ciencia ficción,995000,1850000,7.448,1
Aksharaya,Isham Samzudeen,Gayani Gisanthika,Drama,0,0,4.2,0
Ninja Motherf*cking Destruction,Desconocido,Marie Tragousti,Desconocido,0,0,0.0,0
Funny Games,Tim Roth,Naomi Watts,Suspense,15000000,7938872,6.5,0
La última noche,Matthew Goode,Keira Knightley,Comedia,0,438825,6.0,0
Kaka Boss,Alfridus Godfred,Glory Hillary,Comedia,0,0,5.5,0
El libro de Clarence,LaKeith Stanfield,Alfre Woodard,Aventura,40000000,6205230,5.8,0
Sigue el ritmo,Wolfgang Novogratz,Sofia Carson,Comedia,0,0,7.586,0
Cerdita,Richard Holmes,Laura Galán,Terror,2400000,543064,6.601,0
El Mundo Mágico de Bella,Robby Benson,Paige O'Hara,Animación,0,0,6.2,0
Más fuerte que su destino,Rufus Sewell,Catherine McCormack,Drama,0,4553271,7.1,0
Un perro andaluz,Pierre Batcheff,Simone Mareuil,Terror,0,0,7.4,0
El cuento de los cuentos,Vincent Cassel,Salma Hayek Pinault,Romance,12000000,5500277,6.4,0
Toma,Milan Marić,Milena Radulović,Drama,0,0,7.2,0
Shottas (Hermanos en el crimen),Ky-Mani Marley,San San,Acción,200000,0,7.678,0
Taxi 3,Samy Naceri,Bai Ling,Acción,14500000,64497208,5.7,1
Nuevos ricos,Nassim Lyes,Zoé Marchal,Comedia,0,0,5.8,0
The Summers of It – Chapter Two: It Ends,Andy Muschietti,Bárbara Muschietti,Documental,79000000,0,7.1,0
Operación Cacahuete 2. Misión: Salvar el parque,Will Arnett,Maya Rudolph,Animación,40000000,65100000,6.0,1
El sueño eterno,Humphrey Bogart,Lauren Bacall,Misterio,250000,10682000,7.587,1
"M, el vampiro de Düsseldorf",Peter Lorre,Ellen Widmann,Drama,0,35274,8.08,0
Sholay,Dharmendra,Hema Malini,Acción,408000,4800000,6.966,1
여친 엄마2,Desconocido,Yoo Ni,Romance,0,0,2.9,0
Mi gran amigo Joe,Bill Paxton,Charlize Theron,Aventura,90000000,0,6.274,0
Okja,Paul Dano,안서현,Aventura,50000000,0,7.4,0
La Mejor Oferta,Geoffrey Rush,Sylvia Hoeks,Drama,13500000,19255873,7.8,1
The Chaser,김윤석,서영희,Crimen,2600000,0,7.753,0
Secuestro: Inocencia robada,Aleksey Serebryakov,Julia Wieniawa,Crimen,0,0,7.8,0
My Little Pony: Una nueva generación,James Marsden,Vanessa Hudgens,Animación,0,4100000,7.7,0
Generación cápsula,Chiwetel Ejiofor,Emilia Clarke,Ciencia ficción,0,0,5.9,0
City hunter,Jackie Chan,王祖賢,Acción,0,0,6.6,0
Quiero ser superfamosa,Adam Garcia,Lindsay Lohan,Comedia,15000000,29331068,5.671,1
Rounders,Matt Damon,Gretchen Mol,Drama,12000000,22900000,7.009,1
Sherlock: la novia abominable,Benedict Cumberbatch,Una Stubbs,Crimen,0,0,7.8,0
Los Vengadores: Justicia y venganza,Tessyo Genda,Miyuki Sawashiro,Animación,0,0,6.4,0
Graphic Desires,David Wayman,Sian Altman,Suspense,0,0,6.75,0
Los primeros pasos de Groot,Vin Diesel,Desconocido,Animación,0,0,7.0,0
Men,Rory Kinnear,Jessie Buckley,Terror,6500000,11152071,6.1,1
La Separación,Brian Cox,Madeline Brewer,Terror,0,4496216,5.7,0
Kabhi Khushi Kabhie Gham,Amitabh Bachchan,Kajol,Comedia,0,0,7.7,0
¿No es romántico?,Liam Hemsworth,Rebel Wilson,Comedia,31000000,48800000,6.2,1
Daniel el travieso ataca de nuevo,Don Rickles,Betty White,Familia,0,0,5.4,0
Círculo rojo,Alain Delon,Anna Douking,Crimen,0,0,7.629,0
Rashomon,Toshirō Mifune,京マチ子,Crimen,250000,117668,8.072,0
Polaroid,Tyler Young,Kathryn Prescott,Terror,0,0,6.013,0
清宫性史3之名妓风流,Desconocido,Desconocido,Drama,0,0,0.0,0
Mascotas,Louis C.K.,Jenny Slate,Aventura,75000000,875457937,6.288,1
Los renegados del diablo,Sid Haig,Sheri Moon Zombie,Drama,7000000,20901859,6.746,1
Detective Conan 15: 15 minutos de silencio,Kappei Yamaguchi,Minami Takayama,Animación,0,42808575,7.1,0
Mohabbatein,Amitabh Bachchan,Aishwarya Rai Bachchan,Drama,4000000,0,7.0,0
Detective Conan 13: El perseguidor negro,Kappei Yamaguchi,Minami Takayama,Animación,0,39664359,7.3,0
Sala de profesores,Michael Klammer,Leonie Benesch,Drama,0,0,7.235,0
Species II (Especie mortal II),Michael Madsen,Natasha Henstridge,Ciencia ficción,35000000,19200000,5.2,0
Django,Franco Nero,Loredana Nusciak,Acción,0,17277,7.2,0
Stealth: La amenaza invisible,Josh Lucas,Jessica Biel,Ciencia ficción,135000000,76932943,5.436,0
Philadelphia,Tom Hanks,Mary Steenburgen,Drama,26000000,206678440,7.719,1
El hombre de California,Brendan Fraser,Megan Ward,Comedia,7000000,40700000,5.8,1
Asalto al tren Pelham 123,Denzel Washington,Alice Kremelberg,Crimen,100000000,150166126,6.352,1
La fuente de la vida,Hugh Jackman,Rachel Weisz,Drama,35000000,15304890,6.923,0
志愿军：存亡之战,朱一龍,张子枫,Drama,0,165558372,7.2,0
247°F,Travis Van Winkle,Scout Taylor-Compton,Terror,650000,0,5.6,0
Un domingo cualquiera,Al Pacino,Cameron Diaz,Drama,55000000,100230832,6.825,1
En el valle de Elah,Tommy Lee Jones,Charlize Theron,Historia,23000000,29541790,6.777,1
La máquina infernal,Guy Pearce,Alice Eve,Suspense,0,0,6.3,0
9 semanas y media II (Amor en París),Mickey Rourke,Agathe de La Fontaine,Drama,0,0,4.632,0
The Bench,Matt McClure,Joy McAvoy,Terror,0,0,0.0,0
Ebola Syndrome,黃秋生,陳妙瑛,Crimen,0,0,6.4,0
El último baile,Robbie Amell,Mae Whitman,Romance,8500000,43528634,6.775,1
Muerte en el Nilo,Peter Ustinov,Jane Birkin,Misterio,7920000,14560084,7.2,1
French Kiss,Kevin Kline,Meg Ryan,Comedia,0,101982854,6.4,0
La conquista del Oeste,George Peppard,Debbie Reynolds,Western,15000000,50000000,7.0,1
Tudo Por um Pop Star 2,Lucas Burgatti,Gabriella Saraivah,Comedia,0,0,0.0,0
Al este del Edén,James Dean,Julie Harris,Drama,0,0,7.546,0
Un gallo con muchos huevos,Bruno Bichir,Maite Perroni,Animación,5300000,26072723,6.9,1
Seobok,공유,장영남,Ciencia ficción,0,0,7.196,0
En el punto de mira,Dennis Quaid,Sigourney Weaver,Drama,40000000,152039882,6.4,1
아내의 맛,Jo Wan-jin,Min Jung,Desconocido,0,0,8.0,0
Animatrix,Keanu Reeves,Carrie-Anne Moss,Animación,5000000,68000000,7.181,1
"Adiós, muchachos",Gaspard Manesse,Francine Racette,Drama,0,0,7.502,0
Érase una vez en China VI: Dr. Wong en América,李连杰,關之琳,Acción,12000000,0,5.8,0
Criminal,Stephen Dorff,Marisol Nichols,Crimen,2900000,0,7.152,0
육덕진미녀수사관,민도윤,Im Cho-hee,Romance,0,0,0.0,0
Acantilado rojo 2,Tony Leung Chiu-Wai,Zhao Wei,Acción,80000000,121059225,7.3,1
Thirst,Song Kang-ho,김옥빈,Drama,5000000,13085023,7.11,1
Shin Chan: Los adultos contraatacan,Keiji Fujiwara,Akiko Yajima,Animación,0,10392896,8.3,0
Los Conspiradores (Marauders),Bruce Willis,Lydia Hull,Acción,15000000,1616004,5.8,0
Cuando el destino nos alcance,Charlton Heston,Leigh Taylor-Young,Ciencia ficción,0,3600000,6.9,0
Solomon Kane,James Purefoy,Alice Krige,Aventura,45000000,19700000,6.0,0
High School Musical 2,Zac Efron,Vanessa Hudgens,Comedia,7000000,0,6.513,0
La salchicha peleona,Chris Farley,Nicollette Sheridan,Comedia,0,31480022,5.6,0
Return of Special Forces V,Fu Cheng Peng,Sun Anqi,Acción,0,0,7.014,0
La protectora,Eoin Macken,Noomi Rapace,Acción,0,0,5.966,0
El diablo sobre ruedas,Dennis Weaver,Jacqueline Scott,Acción,450000,0,7.426,0
Intrépidos forajidos,Emilio Estevez,Jenny Wright,Western,20000000,59000000,6.5,1
Coffy,Robert DoQui,Pam Grier,Acción,500000,4000000,6.649,1
Disomnia,Lucius Hoyos,Gina Rodriguez,Drama,0,0,5.878,0
Emboscada final,Kevin Costner,Kathy Bates,Crimen,49000000,0,6.745,0
Accident Man: De vacaciones,Scott Adkins,Sarah Chang,Acción,0,0,6.6,0
El apóstol,Dan Stevens,Lucy Boynton,Terror,0,0,6.1,0
Extinction,Matthew Fox,Quinn McColgan,Acción,7000000,2350695,6.216,0
Angel,Cliff Gorman,Susan Tyrrell,Acción,3000000,0,6.0,0
Downton Abbey,Hugh Bonneville,Laura Carmichael,Drama,20000000,194694725,7.1,1
El último americano virgen,Lawrence Monoson,Diane Franklin,Comedia,0,5829781,6.6,0
Cangrejo negro,Jakob Oftebro,Noomi Rapace,Acción,0,0,6.3,0
Aterrados,Maxi Ghione,Elvira Onetto,Terror,0,0,6.7,0
Ladrones,Chris Brown,Marianne Jean-Baptiste,Acción,32000000,80205382,6.228,1
"Hopper, el polloliebre",Joe Ochman,Laila Berzins,Animación,20000000,0,7.3,0
Los cuatrocientos golpes,Jean-Pierre Léaud,Claire Maurier,Drama,0,0,8.029,0
Judas y el Mesías Negro,Daniel Kaluuya,Dominique Fishback,Drama,26000000,6416063,7.3,0
Selma,David Oyelowo,Carmen Ejogo,Historia,20000000,66787908,7.4,1
Torque: Rodando al límite,Martin Henderson,Monet Mazur,Acción,40000000,46546197,5.2,1
妖女伝説セイレーンXXX～魔性の悦楽～,Ryuki Nishimoto,Marica Hase,Suspense,0,0,6.025,0
Enredados otra vez,Zachary Levi,Mandy Moore,Aventura,0,0,6.8,0
Millenium mambo,高捷,舒淇,Drama,0,0,7.0,0
Robotrix,吳大維,青山知可子,Acción,0,0,5.8,0
Danny the Dog,李连杰,Kerry Condon,Acción,45000000,50871113,6.921,1
Rescate,Mel Gibson,Rene Russo,Acción,80000000,309492681,6.686,1
Paradise,Willie Aames,Phoebe Cates,Romance,0,5588800,6.1,0
Misión Panamá,Cole Hauser,Kate Katzman,Suspense,0,0,5.3,0
High School Musical 3: Fin de curso,Zac Efron,Vanessa Hudgens,Comedia,11000000,252909177,6.555,1
Bienvenidos a Belleville,Jean-Claude Donda,Suzy Falk,Animación,9500000,14776760,7.4,1
Hunt. Caza al espía,Lee Jung-jae,전혜진,Acción,17000000,25994,6.7,0
El mensajero,Dwayne Johnson,Susan Sarandon,Suspense,35000000,42930462,6.1,1
El diario de Greg 2: La ley de Rodrick,Brady Noon,Erica Cerra,Animación,0,0,6.929,0
Bros: Más que amigos,Billy Eichner,Ts Madison,Comedia,22000000,14800000,6.7,0
Pan: Viaje a nunca jamás,Hugh Jackman,Rooney Mara,Fantasía,150000000,128388320,5.962,0
Sueños rotos,Bill Pullman,Claire Danes,Drama,25000000,10115013,6.438,0
Kramer contra Kramer,Dustin Hoffman,Meryl Streep,Drama,8000000,106260000,7.6,1
El tiempo en sus manos,Rod Taylor,Yvette Mimieux,Suspense,750000,5902,7.34,0
Avengement,Scott Adkins,Kierston Wareing,Crimen,2400000,0,6.765,0
Caza al asesino,Nicolas Cage,Vanessa Hudgens,Suspense,27220000,5496951,6.281,0
